frame_no,frametime_original,frametime,in_slot_0,in_slot_1,in_slot_2,in_slot_3,out_slot_0,out_slot_1,out_slot_2,out_slot_3,measured_utilization_lot_0,measured_utilization_lot_1,measured_utilization_lot_2,measured_utilization_lot_3,avg_measured_utilization_of_total,avg_measured_unused_of_total,agg_net_space_util,agg_unused_space,spots_occupied,times_parking_in_use,times_parking_in_full_use,accumulated_used_slots_no_vehicles,avg_space_util_per_slot,avg_measured_unused_per_slot,net_util_at_full_capacity,net_util_of_used_lots,accum_time_used_slot_0_per_vehicle,accum_time_used_slot_1_per_vehicle,accum_time_used_slot_2_per_vehicle,accum_time_used_slot_3_per_vehicle,final_time_used_slot_0_per_vehicle,final_time_used_slot_1_per_vehicle,final_time_used_slot_2_per_vehicle,final_time_used_slot_3_per_vehicle,total_used_sec_slot_0,total_used_sec_slot_1,total_used_sec_slot_2,total_used_sec_slot_3,total_used_sec_slot_0_wrk_hrs,total_used_sec_slot_1_wrk_hrs,total_used_sec_slot_2_wrk_hrs,total_used_sec_slot_3_wrk_hrs,coordinate_end_slot_0,coordinate_end_slot_1,coordinate_end_slot_2,coordinate_end_slot_3,coordinate_start_slot_0,coordinate_start_slot_1,coordinate_start_slot_2,coordinate_start_slot_3,,,,,,,,,,,,,,,,,
11,7/13/17 6:02,6:02:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
12,7/13/17 6:02,6:02:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
13,7/13/17 6:03,6:03:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
14,7/13/17 6:03,6:03:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
15,7/13/17 6:03,6:03:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
16,7/13/17 6:03,6:03:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
17,7/13/17 6:04,6:04:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
18,7/13/17 6:04,6:04:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
19,7/13/17 6:04,6:04:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
20,7/13/17 6:04,6:04:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
21,7/13/17 6:05,6:05:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
22,7/13/17 6:05,6:05:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
23,7/13/17 6:05,6:05:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
24,7/13/17 6:05,6:05:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
25,7/13/17 6:06,6:06:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
26,7/13/17 6:06,6:06:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
27,7/13/17 6:06,6:06:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
28,7/13/17 6:06,6:06:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
29,7/13/17 6:07,6:07:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
30,7/13/17 6:07,6:07:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
31,7/13/17 6:07,6:07:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
32,7/13/17 6:07,6:07:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
33,7/13/17 6:08,6:08:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
34,7/13/17 6:08,6:08:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
35,7/13/17 6:08,6:08:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
36,7/13/17 6:08,6:08:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
37,7/13/17 6:09,6:09:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
38,7/13/17 6:09,6:09:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
39,7/13/17 6:09,6:09:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
40,7/13/17 6:09,6:09:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
41,7/13/17 6:10,6:10:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,0,0,0,0,0,0,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
42,7/13/17 6:10,6:10:15,0,0,0,0,0,0,0,0,0.00%,0.00%,48.18%,50.00%,24.55%,75.45%,0.98,3.02,2,1,0,2,49.09%,50.91%,0.00%,49.09%,0,0,15,15,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
43,7/13/17 6:10,6:10:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,15,15,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
44,7/13/17 6:10,6:10:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
45,7/13/17 6:11,6:11:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
46,7/13/17 6:11,6:11:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
47,7/13/17 6:11,6:11:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
48,7/13/17 6:11,6:11:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
49,7/13/17 6:12,6:12:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
50,7/13/17 6:12,6:12:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
51,7/13/17 6:12,6:12:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
52,7/13/17 6:12,6:12:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
53,7/13/17 6:13,6:13:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
54,7/13/17 6:13,6:13:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
55,7/13/17 6:13,6:13:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
56,7/13/17 6:13,6:13:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
57,7/13/17 6:14,6:14:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
58,7/13/17 6:14,6:14:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
59,7/13/17 6:14,6:14:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
60,7/13/17 6:14,6:14:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
61,7/13/17 6:15,6:15:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
62,7/13/17 6:15,6:15:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
63,7/13/17 6:15,6:15:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
64,7/13/17 6:15,6:15:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
65,7/13/17 6:16,6:16:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
66,7/13/17 6:16,6:16:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
67,7/13/17 6:16,6:16:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
68,7/13/17 6:16,6:16:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
69,7/13/17 6:17,6:17:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
70,7/13/17 6:17,6:17:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
71,7/13/17 6:17,6:17:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
72,7/13/17 6:17,6:17:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
73,7/13/17 6:18,6:18:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
74,7/13/17 6:18,6:18:15,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
75,7/13/17 6:18,6:18:30,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
76,7/13/17 6:18,6:18:45,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
77,7/13/17 6:19,6:19:00,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00,4.00,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0,0,0,0,,,,,0,0,15,15,0,0,15,15,240,620,980,1310,240,620,980,1310,,,,,,,,,,,,,,,,,
